,Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
57,1506841920.0,0.010000000000218279,0.02999999999974534,4313.34,0.02999999999974534,23.06578749,99490.79025252,4313.3489500696
58,1506842880.0,0.010000000000218279,11.780000000000655,4313.36,11.780000000000655,30.04055051,129752.81693954,4319.255630696496
59,1506843840.0,0.010000000000218279,0.010000000000218279,4325.13,0.0,12.74345464,55117.188465290004,4325.137101542664
60,1506844800.0,4.950000000000728,4.950000000000728,4320.19,0.0,32.10910308,138860.74481184,4324.6534936173
61,1506845760.0,17.139999999999418,17.139999999999418,4303.05,10.170000000000073,40.65450132,175212.82868769,4309.801448763411
62,1506846720.0,9.960000000000036,9.960000000000036,4303.26,0.010000000000218279,7.74677385,33370.03507453,4307.604135691918
63,1506847680.0,0.010000000000218279,0.010000000000218279,4303.26,0.010000000000218279,10.15387661,43694.85727976,4303.268491240805
64,1506848640.0,0.010000000000218279,7.550000000000182,4303.26,6.1599999999998545,13.47952422,58056.25640004,4306.995963099356
65,1506849600.0,3.0399999999999636,3.0399999999999636,4306.38,0.010000000000218279,15.39063422,66297.1071579,4307.626717016474
66,1506850560.0,6.369999999999891,6.369999999999891,4300.02,2.639999999999418,14.623093360000002,62906.455258789996,4301.856912906284
67,1506851520.0,2.6099999999996726,3.880000000000109,4300.05,3.880000000000109,10.646034870000001,45781.86383383001,4300.3676385506715
68,1506852480.0,0.010000000000218279,2.5399999999999636,4303.92,2.5399999999999636,16.3512986,70415.47787101,4306.415018988768
69,1506853440.0,0.010000000000218279,14.5600000000004,4306.45,7.25,15.75685639,68022.335663142,4316.999151322595
70,1506854400.0,4.800000000000182,4.800000000000182,4308.9,0.32999999999992724,16.692799700000002,71973.080492981,4311.62428031656
71,1506855360.0,0.6700000000000728,3.369999999999891,4308.55,0.3499999999994543,24.448046490000003,105360.27534869999,4309.5580414490605
72,1506856320.0,0.009999999999308784,3.0399999999999636,4308.89,3.0399999999999636,16.978949540000002,73194.54815309,4310.899680846215
73,1506857280.0,3.800000000000182,3.800000000000182,4308.13,0.010000000000218279,28.44952642,122642.59434355001,4310.883511134032
74,1506858240.0,0.14000000000032742,0.14000000000032742,4308.0,0.0,25.533399860000003,110001.3202334,4308.1344762757335
75,1506859200.0,16.51000000000022,16.51000000000022,4291.5,0.010000000000218279,50.28452077,216225.87665760002,4300.048471111242
76,1506860160.0,16.51000000000022,16.51000000000022,4275.0,12.600000000000364,57.3165999,245386.45620940003,4281.245863109895
77,1506861120.0,6.700000000000728,6.700000000000728,4280.9,4.660000000000764,32.51393079,139271.276243,4283.433988419337
78,1506862080.0,15.180000000000291,15.659999999999854,4270.38,9.569999999999709,107.46254643,459868.5521093,4279.337940394457
79,1506863040.0,15.0,15.210000000000036,4265.0,2.4600000000000364,78.58468575,335582.85451236,4270.333988226962
80,1506864000.0,10.3799999999992,10.429999999999382,4257.02,2.4799999999995634,81.86254803,348759.2311251,4260.302659981839
81,1506864960.0,0.0,11.399999999999636,4259.5,8.590000000000146,120.31001522,513397.3181438,4267.28661953036
82,1506865920.0,2.8100000000004,6.480000000000473,4265.28,6.480000000000473,67.46061358,288016.8461492,4269.407449246624
83,1506866880.0,0.0,8.149999999999636,4271.85,8.149999999999636,56.681035539999996,242556.2034242,4279.318490097579
84,1506867840.0,0.010000000000218279,7.180000000000291,4279.99,6.460000000000036,33.917813429999995,145315.71247119998,4284.347892033322
85,1506868800.0,0.010000000000218279,5.5700000000006185,4286.44,3.800000000000182,35.9113943,154001.189327,4288.365637950182
86,1506869760.0,8.979999999999563,8.979999999999563,4281.26,0.09000000000014552,25.958881820000002,111257.66028249999,4285.91882554747
87,1506870720.0,0.010000000000218279,11.470000000000255,4281.34,11.38000000000011,19.758917229999998,84692.52064282,4286.293608955009
88,1506871680.0,0.010000000000218279,0.010000000000218279,4292.71,0.010000000000218279,28.75674834,123444.58800099998,4292.71719255168
89,1506872640.0,0.010000000000218279,15.430000000000291,4292.71,13.390000000000327,107.9916618,464489.7021656,4301.162649259279
90,1506873600.0,1.7899999999999636,1.949999999999818,4304.24,0.03999999999996362,35.423989770000006,152483.55624828,4304.528011619284
91,1506874560.0,0.0,11.5600000000004,4304.28,11.5600000000004,29.124702059999997,125591.35317959,4312.193577838441
92,1506875520.0,0.6599999999998545,3.319999999999709,4315.18,1.8299999999999272,40.24837556999999,173769.12999651,4317.419710375408
93,1506876480.0,1.0100000000002183,1.0100000000002183,4316.0,0.010000000000218279,23.0566367,99525.9449264,4316.585555012887
94,1506877440.0,10.980000000000473,10.980000000000473,4305.03,1.6500000000005457,39.84269431,171726.0152365,4310.100464099362
95,1506878400.0,6.680000000000291,6.680000000000291,4300.0,1.8999999999996362,35.295858960000004,151923.7460474,4304.29377620677
96,1506879360.0,9.170000000000073,9.170000000000073,4292.73,6.280000000000655,34.98391102,150411.05251901,4299.435029806167
97,1506880320.0,0.010000000000218279,1.0,4299.0,1.0,30.77406217,132313.9861527,4299.52943559352
98,1506881280.0,0.010000000000218279,0.010000000000218279,4299.99,0.010000000000218279,18.429043819999997,79244.8362669,4299.997169733791
99,1506882240.0,0.010000000000218279,1.5,4299.99,1.5,36.382176490000006,156463.8759239,4300.563930442853
100,1506883200.0,0.010000000000218279,12.480000000000473,4301.48,8.430000000000291,88.21443891,379805.6614137,4305.481802147984
101,1506884160.0,0.0500000000001819,5.860000000000582,4309.94,5.860000000000582,57.19828922,246615.1366875,4311.582392594853
102,1506885120.0,0.010000000000218279,2.2100000000000364,4315.79,2.2100000000000364,63.98005759,276224.3613004,4317.350932543916
103,1506886080.0,1.569999999999709,4.4399999999996,4316.43,0.8400000000001455,117.79938211000001,508756.5317137,4318.838712062408
104,1506887040.0,11.090000000000146,11.090000000000146,4306.18,1.8299999999999272,44.40451495,191639.41003549998,4315.764067038863
105,1506888000.0,1.3200000000006185,13.300000000000182,4306.69,5.3100000000004,96.18587049,414748.73624819994,4311.950748434714
106,1506888960.0,0.010000000000218279,7.860000000000582,4311.99,7.860000000000582,37.59235036,162277.36922855,4316.765716283083
107,1506889920.0,0.0,0.13999999999941792,4319.85,0.13999999999941792,48.321508689999995,208747.68928629998,4319.974581619381
108,1506890880.0,0.010000000000218279,20.020000000000437,4319.98,20.020000000000437,150.27128353,650668.4237224,4329.95851527748
109,1506891840.0,0.010000000000218279,6.510000000000218,4339.99,6.510000000000218,74.86438049,325229.4212173,4344.24781302695
110,1506892800.0,0.43000000000029104,0.43000000000029104,4346.07,0.0,46.51043511,202149.5288584,4346.326332581153
111,1506893760.0,0.07999999999992724,0.07999999999992724,4346.0,0.010000000000218279,31.94023161,138813.49187059997,4346.038988243891
112,1506894720.0,1.0100000000002183,4.5900000000001455,4345.0,4.5900000000001455,50.08094360999999,217688.3685484,4346.730569687843
113,1506895680.0,0.0,0.3999999999996362,4349.59,0.3999999999996362,80.18128477,348785.7206077,4349.96422928607
114,1506896640.0,0.010000000000218279,30.020000000000437,4349.98,30.020000000000437,140.92948428,615229.3784377,4365.512167882177
115,1506897600.0,2.0100000000002183,5.210000000000036,4377.99,0.010000000000218279,228.25994024,1000038.3404197,4381.138185562595
116,1506898560.0,0.010000000000218279,1.2399999999997817,4377.99,1.230000000000473,98.56251744,431529.13751370006,4378.227633810122
117,1506899520.0,0.010000000000218279,10.789999999999964,4379.21,10.789999999999964,114.76153248,503167.60683050007,4384.462249301083
118,1506900480.0,2.0200000000004366,9.010000000000218,4387.98,6.600000000000364,178.51936936,784033.4903329001,4391.867914073949
119,1506901440.0,4.170000000000073,4.860000000000582,4390.15,4.660000000000764,47.44134581,208434.77297,4393.525719206405
120,1506902400.0,1.7899999999999636,1.9699999999993452,4393.02,0.7299999999995634,77.32690911,339833.5187471,4394.764030509431
121,1506903360.0,3.9899999999997817,4.989999999999782,4390.0,0.010000000000218279,77.55815324,340682.0966173,4392.601968784321
122,1506904320.0,1.9000000000005457,31.890000000000327,4388.11,31.890000000000327,480.20608860999994,2115336.4005150003,4405.059516504743
123,1506905280.0,0.010000000000218279,0.010000000000218279,4419.99,0.010000000000218279,113.15333582,500137.6519493,4419.999183629017
124,1506906240.0,11.890000000000327,12.789999999999964,4408.11,12.010000000000218,189.65586116999998,837521.8899633001,4416.008473434832
125,1506907200.0,11.979999999999563,16.849999999999454,4408.1,5.420000000000073,101.56552946,448779.0858449,4418.616121345034
126,1506908160.0,3.5200000000004366,7.829999999999927,4410.0,2.2200000000002547,88.34385367,389959.7967355,4414.113495571038
127,1506909120.0,7.220000000000255,9.1899999999996,4405.0,9.180000000000291,78.68980543,346773.2746449,4406.838633670008
128,1506910080.0,7.190000000000509,7.5,4406.99,5.010000000000218,52.723080079999995,232693.729583,4413.507883642598
129,1506911040.0,2.2100000000000364,6.489999999999782,4408.01,0.0,67.25205121,296837.2766786,4413.80257312452
130,1506912000.0,14.040000000000873,14.040000000000873,4393.98,5.970000000000255,94.26286657,414903.0694611,4401.553703578399
131,1506912960.0,15.63000000000011,15.63000000000011,4384.32,7.680000000000291,64.30125212,282391.4777488,4391.694849453268
132,1506913920.0,0.0,8.0,4392.0,8.0,44.1912794,194362.43040369998,4398.207814813797
133,1506914880.0,1.1099999999996726,9.909999999999854,4398.89,9.909999999999854,78.0807193,343729.3501109,4402.230834865017
134,1506915840.0,0.010000000000218279,1.1000000000003638,4408.79,0.22000000000025466,37.45613014,165147.82021950002,4409.099915080016
135,1506916800.0,0.010000000000218279,7.869999999999891,4409.0,7.869999999999891,65.83607836,290424.65736169997,4411.329845219839
136,1506917760.0,0.010000000000218279,20.650000000000546,4416.86,16.850000000000364,130.59081465,578378.3386906,4428.935834734836
137,1506918720.0,14.960000000000036,14.960000000000036,4418.75,1.550000000000182,48.65488429,215362.98894639997,4426.338528784938
138,1506919680.0,5.010000000000218,9.6899999999996,4415.29,9.6899999999996,46.838369779999994,207051.81625730998,4420.559836515087
139,1506920640.0,4.199999999999818,8.900000000000546,4420.78,8.900000000000546,50.89755122999999,225188.5986313,4424.350350642597
140,1506921600.0,4.680000000000291,10.63000000000011,4425.0,4.010000000000218,63.236183909999994,280140.1908409,4430.061612187186
141,1506922560.0,0.010000000000218279,19.0,4429.0,16.090000000000146,43.91994021,194954.47380622,4438.860182278468
142,1506923520.0,0.010000000000218279,3.9099999999998545,4445.09,2.930000000000291,25.94571187,115411.40024755799,4448.187847989001
143,1506924480.0,7.940000000000509,8.920000000000073,4440.08,5.050000000000182,52.49000034,233340.97475026,4445.436716304277
144,1506925440.0,0.010000000000218279,0.07999999999992724,4445.12,0.010000000000218279,37.2495818,165579.14940765,4445.12774120997
145,1506926400.0,0.010000000000218279,0.010000000000218279,4445.12,0.0,26.930415180000004,119709.09296370001,4445.126158047593
146,1506927360.0,0.010000000000218279,4.880000000000109,4445.12,4.880000000000109,69.81548174999999,310480.1964219,4447.1539641263025
147,1506928320.0,0.010000000000218279,5.5600000000004,4449.99,5.5600000000004,59.524421880000006,264965.58426912996,4451.376021816643
148,1506929280.0,15.550000000000182,15.550000000000182,4440.0,0.0,38.32824805,170559.194384,4449.960618119096
149,1506930240.0,5.010000000000218,5.010000000000218,4435.0,0.010000000000218279,28.46062062,126234.60167882,4435.4128240658165
150,1506931200.0,0.010000000000218279,2.2299999999995634,4435.0,2.2299999999995634,19.856270620000004,88077.58032964,4435.756442648644
151,1506932160.0,0.0,5.759999999999309,4437.22,2.949999999999818,20.92250876,92879.65577212,4439.22174140459
152,1506933120.0,0.0,6.4399999999996,4440.17,6.4399999999996,33.097635,147115.44380626,4444.892929850124
153,1506934080.0,0.0,2.4200000000000728,4446.61,2.4200000000000728,16.87525615,75069.60248380099,4448.501511119343
154,1506935040.0,0.009999999999308784,3.9799999999995634,4449.02,3.9799999999995634,17.31267786,77031.10753812,4449.404543943845
155,1506936000.0,4.1599999999998545,6.599999999999454,4448.84,6.5900000000001455,32.03468921,142626.09517865,4452.23907882108
156,1506936960.0,0.009999999999308784,14.569999999999709,4455.43,9.069999999999709,99.29854476999999,442935.80095716,4460.647454432579
157,1506937920.0,14.229999999999563,14.229999999999563,4450.27,0.839999999999236,49.36076982,220178.54534471,4460.597882642787
158,1506938880.0,0.009999999999308784,17.899999999999636,4451.1,17.609999999999673,65.78681603000001,293541.32845366996,4462.008441323709
159,1506939840.0,9.260000000000218,9.550000000000182,4459.45,1.0299999999997453,64.95129714000001,290089.3268384,4466.259175904119
160,1506940800.0,1.0299999999997453,4.649999999999636,4459.46,2.149999999999636,26.95883655,120260.93802377001,4460.909794854259
161,1506941760.0,0.03999999999996362,0.5600000000004002,4461.58,0.010000000000218279,17.60682095,78554.9721956,4461.621573745827
162,1506942720.0,10.590000000000146,10.590000000000146,4451.0,0.010000000000218279,49.206495540000006,219110.61667547002,4452.87993527917
163,1506943680.0,38.36999999999989,38.36999999999989,4412.64,0.009999999999308784,98.01806232999999,434313.88952246,4430.957715326426
164,1506944640.0,13.649999999999636,27.470000000000255,4399.0,0.5100000000002183,151.8850332,669770.7884245,4409.722105683419
165,1506945600.0,0.010000000000218279,18.409999999999854,4399.5,3.5,109.48957666000001,482215.1817109,4404.210852036917
166,1506946560.0,1.0,9.949999999999818,4402.0,2.0799999999999272,86.89147975,382739.1206829,4404.794598781131
167,1506947520.0,25.859999999999673,27.960000000000036,4378.22,3.7799999999997453,165.46324641,726287.3199732,4389.417805652976
168,1506948480.0,0.1000000000003638,6.780000000000655,4381.9,6.780000000000655,220.59337340000002,966792.1809954001,4382.689135644725
169,1506949440.0,2.269999999999527,7.6599999999998545,4386.01,7.649999999999636,61.77627192999999,271332.40217270004,4392.178318564651
170,1506950400.0,0.6700000000000728,7.0,4393.0,7.0,66.92188313,294094.58382394304,4394.595161834369
171,1506951360.0,0.010000000000218279,14.989999999999782,4399.99,5.920000000000073,118.20486493,521093.26162129996,4408.39099075903
172,1506952320.0,16.420000000000073,18.98999999999978,4390.01,18.63000000000011,145.35260342,639880.3982853001,4402.263070832998
173,1506953280.0,2.5499999999992724,2.5499999999992724,4406.1,0.3499999999994543,55.67666627,245345.18131622998,4406.606892130469
174,1506954240.0,0.010000000000218279,13.5600000000004,4406.44,13.5600000000004,190.46369034,840469.9727016999,4412.756947013694
175,1506955200.0,0.010000000000218279,3.0100000000002183,4419.99,3.0100000000002183,73.89126193999999,326667.6310476,4420.923698838104
176,1506956160.0,18.670000000000073,18.670000000000073,4404.33,2.6700000000000728,122.90212717,542331.1689851,4412.7077494349605
177,1506957120.0,0.010000000000218279,7.770000000000437,4406.99,7.5900000000001455,86.36085904000001,380878.264125,4410.311203002132
178,1506958080.0,24.579999999999927,24.579999999999927,4390.0,0.010000000000218279,138.00962278999998,607195.5075761001,4399.660656271983
179,1506959040.0,19.01000000000022,19.01000000000022,4371.0,5.8100000000004,197.56172888,865113.8061668,4378.954421340757
180,1506960000.0,0.010000000000218279,23.199999999999818,4376.8,23.1899999999996,107.71319946,472159.2537549,4383.48555350674
181,1506960960.0,0.010000000000218279,12.699999999999818,4399.99,12.680000000000291,112.56978853999999,496107.42336280004,4407.109845342879
182,1506961920.0,0.9600000000000364,1.9600000000000364,4411.7,0.010000000000218279,58.51903765,258207.5479146,4412.368321210764
183,1506962880.0,23.13000000000011,23.13000000000011,4388.58,6.420000000000073,181.90573438,799848.4155723001,4397.048934704947
184,1506963840.0,0.010000000000218279,4.5900000000001455,4394.99,4.579999999999927,116.56006277,512362.1916758,4395.692482482695
185,1506964800.0,27.42999999999938,27.42999999999938,4372.14,2.880000000000109,147.84483262,648153.1077328001,4384.009209160009
186,1506965760.0,7.290000000000873,7.290000000000873,4367.73,5.940000000000509,150.37317302,657350.3345874,4371.460157324544
187,1506966720.0,8.61999999999989,9.949999999999818,4365.05,0.010000000000218279,117.29954124,512882.3270097,4372.4154552345635
188,1506967680.0,3.0700000000006185,13.0600000000004,4361.99,13.0600000000004,199.45713259000001,871305.643586,4368.385488510145
189,1506968640.0,0.010000000000218279,11.230000000000473,4375.04,11.210000000000036,208.9022053,914854.7902135,4379.344817828498
190,1506969600.0,0.010000000000218279,0.020000000000436557,4386.24,0.020000000000436557,52.684742850000006,231088.497853,4386.250845162851
191,1506970560.0,10.670000000000073,10.670000000000073,4375.59,9.399999999999636,108.41261313,474955.5237553,4380.998760594121
192,1506971520.0,0.010000000000218279,22.25,4384.98,22.25,125.03793655000001,549861.6983684,4397.558961223916
193,1506972480.0,0.0,0.020000000000436557,4407.23,0.020000000000436557,63.82093877,281274.4166862,4407.243486340212
194,1506973440.0,7.4099999999998545,7.4099999999998545,4399.84,0.13999999999941792,113.37542688,499406.63459619996,4404.893091382025
195,1506974400.0,42.72999999999956,47.710000000000036,4357.25,27.699999999999818,297.99665852,1308369.5692362,4390.551141526941
196,1506975360.0,4.9399999999996,4.949999999999818,4380.0,0.010000000000218279,87.34284067000002,382753.9606617,4382.201880836766
197,1506976320.0,0.010000000000218279,0.010000000000218279,4380.0,0.010000000000218279,69.67186013,305163.36285499996,4380.0088340629745
198,1506977280.0,0.010000000000218279,0.010000000000218279,4380.0,0.010000000000218279,87.3944702,382788.55905360007,4380.008920216557
199,1506978240.0,0.0,18.98999999999978,4380.01,17.779999999999745,115.91919845,509001.93785272003,4391.006361834622
200,1506979200.0,17.789999999999964,17.789999999999964,4380.0,1.819999999999709,65.2494949,286268.23674960004,4387.286632460967
201,1506980160.0,26.829999999999927,26.829999999999927,4354.99,15.100000000000364,91.61155123,401275.7111514,4380.18684067424
202,1506981120.0,1.3400000000001455,9.430000000000291,4368.75,6.3400000000001455,124.50507716000001,544571.0492422001,4373.886283708561
203,1506982080.0,8.789999999999964,8.789999999999964,4366.3,4.6899999999996,80.25665083000001,350945.0601149,4372.784765941372
204,1506983040.0,6.640000000000327,6.740000000000691,4364.36,4.010000000000218,57.04490699,249261.39760640002,4369.56444946252
205,1506984000.0,0.3099999999994907,0.3099999999994907,4368.06,0.009999999999308784,38.363969080000004,167579.4532319,4368.146916249678
206,1506984960.0,0.009999999999308784,0.019999999999527063,4368.06,0.019999999999527063,63.370452969999995,276806.89506919996,4368.075058580412
207,1506985920.0,0.010000000000218279,21.920000000000073,4368.07,14.980000000000473,158.9767332,696052.9756821999,4378.332361418783
208,1506986880.0,0.0,6.039999999999964,4383.04,6.039999999999964,48.133962870000005,211034.7952277,4384.3220596164465
209,1506987840.0,0.010000000000218279,5.130000000000109,4389.07,3.6400000000003274,70.10908538999999,307854.4217965,4391.077420051622
210,1506988800.0,7.6899999999996,7.6899999999996,4385.02,0.0,57.66392416,252982.79151758,4387.193469796281
211,1506989760.0,0.02999999999974534,0.6999999999998181,4385.0,0.18000000000029104,32.00420732,140344.20741318,4385.179923686984
212,1506990720.0,9.850000000000364,10.38000000000011,4375.33,3.7799999999997453,57.06418484,249948.989313,4380.137734619745
213,1506991680.0,0.0,5.610000000000582,4379.11,2.610000000000582,41.569554780000004,182154.190561,4381.913434604266
214,1506992640.0,3.449999999999818,3.449999999999818,4378.27,2.2399999999997817,52.99034947,232147.99718749998,4380.948597422035
215,1506993600.0,0.010000000000218279,14.5,4380.5,14.5,61.5240991,269795.87789999996,4385.2064775703475
216,1506994560.0,0.010000000000218279,20.01000000000022,4394.99,14.270000000000437,128.82863215999998,567409.2079498,4404.371904260386
217,1506995520.0,0.010000000000218279,3.7399999999997817,4409.26,3.7299999999995634,44.529678159999996,196410.7401859,4410.782837463473
218,1506996480.0,0.7899999999999636,5.869999999999891,4412.2,5.8100000000004,147.73520380000002,652256.3740919,4415.036885689799
219,1506997440.0,0.010000000000218279,0.5799999999999272,4418.0,0.5799999999999272,53.3218193,235605.2946219,4418.553187323449
220,1506998400.0,9.579999999999927,10.949999999999818,4409.0,4.0,66.32557575999999,292886.3989456,4415.889279354521
221,1506999360.0,2.969999999999345,5.4299999999993815,4410.02,4.989999999999782,39.33354019,173618.35097879998,4414.002658803135
222,1507000320.0,6.010000000000218,6.010000000000218,4409.0,0.010000000000218279,33.41542813,147465.2080671,4413.087496392343
223,1507001280.0,0.010000000000218279,4.989999999999782,4409.0,4.989999999999782,42.12157217,185814.47723940003,4411.385132764384
224,1507002240.0,0.010000000000218279,4.0,4413.98,3.030000000000655,37.75569556000001,166722.98243285,4415.836603192749
225,1507003200.0,0.010000000000218279,0.010000000000218279,4417.0,0.010000000000218279,36.34675835,160543.94024859997,4417.008490898886
226,1507004160.0,0.010000000000218279,0.010000000000218279,4417.0,0.010000000000218279,16.30236802,72007.67189955,4417.006891956424
227,1507005120.0,0.010000000000218279,0.010000000000218279,4417.0,0.010000000000218279,16.18696051,71497.9213408,4417.0072137156285
228,1507006080.0,4.569999999999709,4.579999999999927,4412.43,0.009999999999308784,53.574396220000004,236561.57412367,4415.571444841754
229,1507007040.0,15.4399999999996,15.4399999999996,4397.0,0.010000000000218279,56.94950817,250991.25018173002,4407.259311748504
230,1507008000.0,47.01000000000022,47.01000000000022,4350.0,11.979999999999563,301.93209815,1317404.431858,4363.247365649455
